Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Germany,DEU,..,50.6099449446524,50.6603673700529,50.7155708743438,50.7696483565604,50.8181326341287,50.859282775511,50.8942335778805,50.9246883906906,50.9536138788803,50.9831943412078,51.0137662489108,51.0445613462583,51.075498614407,51.1063443883674,51.1370923468635,51.1679010167665,51.1992097568209,51.2316323944022,51.2657970655154,51.3021167104539,51.34125245339,51.3831137064286,51.4264775166847,51.4696988696993,51.5119655733008,51.5518131422877,51.5902529495836,51.6318688532167,51.6829544781083,51.7474514630407,51.8280587306677,51.9218031728113,52.0197449381434,52.1092668064123,52.1812560126359,52.2317898108389,52.2638514155999,52.2836789192457,52.3009054402463,52.3225312701907,52.3507527986597,52.3835859449361,52.4189557192078,52.4533108814301,52.4843432710936,52.512005858638,52.5382518509021,52.5651548292431,52.5955645271475,52.6318313939301,52.6734088794133,52.7202829019662,52.7758412718156,52.8443650491665,52.9281885237167,53.0303477376738,53.14809925511,53.2705799277616,53.3823597224097,53.4721314038454
"Population, male",SP.POP.TOTL.MA.IN,Germany,DEU,..,41039660,40905408,40737032,40540539,40175001,39795381,39601642,39469223,39371978,40084439,40120856,40197358,40248412,40276858,40296958,40294422,40277330,40228292,40132580,40035264,39948950,39888792,39847178,39753514,39604081,39455403,39287590,38996611,38660351,38328461,37936022,37570524,37347792,37220887,37147931,37191700,37295433,37377800,37399862,37326011,37226618,37184524,37189256,37246626,37382256,37500050,37464722,37325745,37123761,37027361,36871997,36544533,36339621,36121363,35757487,35376761,35005095,34591820,34206921,33879221
"Population, total",SP.POP.TOTL,Germany,DEU,..,83092962,82905782,82657002,82348669,81686611,80982500,80645605,80425823,80274983,81776930,81902307,82110097,82266372,82376451,82469422,82516260,82534176,82488495,82349925,82211508,82100243,82047195,82034771,81914831,81678051,81438348,81156363,80624598,80013896,79433029,78751283,78144619,77839920,77720436,77684873,77858685,78128282,78333366,78407907,78288576,78126350,78091820,78159814,78336950,78673554,78967433,78936666,78688452,78312842,78169289,77909682,77294314,76951336,76600311,75963695,75318337,74714353,74025784,73377632,72814900
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,Germany,DEU,..,..,..,..,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,..,0,..,..,0.2,0.2,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Germany,DEU,..,..,14.8,16,16.1,16.5,16.7,16.7,16.1,16.1,15.8,15.6,15.5,15.2,15.2,12.5,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,Germany,DEU,..,11.7,11.3,10.9,10.5,10.2,10,9.7,9.6,9.5,9.4,9.4,9.4,9.4,9.5,9.5,9.5,9.6,9.7,9.7,9.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,Germany,DEU,..,..,28,..,28.6,..,29.1,..,29.7,..,30.3,..,..,31.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE,Germany,DEU,..,..,26,..,26.4,..,26.8,..,27.2,..,27.5,..,..,28.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,Germany,DEU,..,..,29.9,..,30.8,..,31.5,..,32.3,..,33.1,..,..,34.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Germany,DEU,..,..,..,..,20.4,20.1,19.8,19.5,19.2,18.9,18.6,18.3,18,17.7,17.5,17.2,16.9,16.6,16.3,16.1,15.8,15.5,15.2,15,14.7,14.4,14.1,13.8,13.5,13.3,13,12.7,12.5,12.2,12,11.8,11.6,11.3,11.1,10.9,10.7,10.5,10.4,10.2,10,9.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Germany,DEU,..,..,..,..,24.2,23.6,23.1,22.6,22.1,21.6,21.1,20.6,20.1,19.7,19.2,18.7,18.3,17.8,17.4,17,16.5,16.1,15.7,15.2,14.8,14.4,13.9,13.5,13.1,12.7,12.3,11.9,11.6,11.2,10.8,10.5,10.2,9.9,9.6,9.3,9,8.7,8.4,8.1,7.9,7.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,Germany,DEU,..,..,..,..,56.8,56.4,56,55.7,55.3,54.9,54.6,54.2,53.9,53.5,53.1,52.7,52.4,52,51.6,51.2,50.8,50.4,50,49.5,49.1,48.6,48.1,47.6,47.1,46.6,46,45.5,45,44.4,43.9,43.4,42.9,42.4,41.9,41.3,40.8,40.3,39.8,39.2,38.7,38.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Germany,DEU,..,..,..,..,48.5,48.1,47.8,47.5,47.2,46.9,46.6,46.2,45.9,45.6,45.3,45,44.6,44.3,44,43.7,43.3,43,42.6,42.3,41.9,41.5,41.1,40.7,40.3,39.9,39.6,39.2,38.8,38.4,38,37.7,37.3,36.9,36.6,36.3,35.9,35.6,35.2,34.9,34.6,34.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Germany,DEU,..,..,..,..,64.9,64.5,64.1,63.7,63.3,62.9,62.5,62.1,61.6,61.2,60.8,60.4,59.9,59.5,59,58.6,58.1,57.6,57.1,56.5,56,55.4,54.8,54.2,53.6,53,52.4,51.7,51.1,50.4,49.7,49.1,48.4,47.7,47,46.3,45.6,44.9,44.2,43.5,42.7,42,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,Germany,DEU,..,..,..,..,3.2,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Germany,DEU,..,..,..,..,5.9,..,..,..,..,..,..,..,..,..,..,..,3.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Germany,DEU,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,..,..,3.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Germany,DEU,..,..,..,..,1.7,..,..,..,..,..,..,..,..,..,..,..,1.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,Germany,DEU,..,..,..,..,2.2,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,Germany,DEU,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..,..,..,1.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Germany,DEU,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,1.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,Germany,DEU,..,..,..,..,0.2,..,..,..,..,..,..,..,..,..,..,..,1.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,Germany,DEU,..,..,..,..,0.8,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,Germany,DEU,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,Germany,DEU,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,Germany,DEU,..,..,101.587768554688,99.1170425415039,98.3018798828125,98.9863510131836,97.2428436279297,98.3092269897461,98.8268508911133,101.303596496582,101.955207824707,102.280517578125,101.99356842041,103.754447937012,98.5783767700195,96.7630310058594,98.95947265625,100.521621704102,101.506317138672,105.542388916016,104.038017272949,101.059310913086,..,98.702392578125,96.7790603637695,96.2100830078125,96.5617980957031,100.420707702637,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Germany,DEU,..,..,100.146240234375,98.5121765136719,97.5933532714844,98.8540420532227,97.320426940918,98.4834823608398,98.488151550293,101.817581176758,102.072631835938,102.482223510742,101.965179443359,103.329727172852,98.4190368652344,96.9907684326172,99.957160949707,100.833358764648,101.826263427734,106.037139892578,104.641410827637,101.848510742188,..,98.9688415527344,96.6198272705078,96.1276931762695,96.8414916992188,100.24626159668,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Germany,DEU,..,..,100.843322753906,98.8051376342773,97.9372024536133,98.9182968139648,97.2827072143555,98.3986892700195,98.6531372070313,101.566879272461,102.015350341797,102.383796691895,101.979026794434,103.536979675293,98.4968032836914,96.879638671875,99.4702682495117,100.68123626709,101.670143127441,105.795707702637,104.34691619873,101.463279724121,..,98.8387603759766,96.6975631713867,96.1679000854492,96.7050628662109,100.331352233887,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,Germany,DEU,..,..,..,48.54918,48.5702,48.559,48.53889,48.53027,48.64662,48.60196,48.63413,48.62699,48.61008,48.65706,48.67985,48.68593,48.62137,48.59703,48.54126,48.54098,48.52786,48.50618,48.48944,48.52398,48.54507,48.57697,48.56644,48.56531,48.99716,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,Germany,DEU,..,..,87.3403625488281,87.2930526733398,87.0770416259766,86.8014602661133,86.767219543457,85.6773223876953,85.0213775634766,84.4339370727539,85.537841796875,84.9683685302734,85.199836730957,84.0333480834961,84.0220108032227,83.6549072265625,82.9224166870117,82.8271179199219,82.4418487548828,82.0319290161133,81.1819076538086,81.5283889770508,..,81.2526397705078,80.9250335693359,85.081672668457,85.0012664794922,83.9379119873047,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Probability of Survival to Age 5,HD.HCI.MORT,Germany,DEU,0.996339559555054,..,0.996259808540344,0.9963,..,..,..,..,..,..,0.995821893215179,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,Germany,DEU,0.996654689311981,..,0.996585309505463,0.9966,..,..,..,..,..,..,0.996225535869598,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,Germany,DEU,0.99603533744812,..,0.995952725410461,0.9959,..,..,..,..,..,..,0.995438933372498,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Progression to secondary school (%),SE.SEC.PROG.ZS,Germany,DEU,..,..,..,..,99.50305,99.90526,99.63376,99.68935,99.3411,..,..,..,..,99.54231,99.32155,99.58504,99.82351,99.64366,99.7615,99.78431,99.90326,99.87319,..,..,99.99333,99.92005,99.99013,99.97198,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Germany,DEU,..,..,..,..,98.97983,99.80508,99.24637,99.36093,..,..,..,..,..,99.23146,99.09832,99.34,99.63642,99.45931,99.51008,99.62512,99.80124,99.73917,..,..,99.98633,100,100,99.94261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Germany,DEU,..,..,..,..,100,100,100,100,..,..,..,..,..,99.83966,99.53468,99.81792,100,99.81882,100,99.93524,100,100,..,..,100,99.8438,99.98076,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Germany,DEU,31.1706629055007,30.8885754583921,30.7475317348378,30.7475317348378,36.4500792393027,36.4500792393027,36.4500792393027,36.4500792393027,32.9032258064516,32.9032258064516,32.7974276527331,32.7974276527331,32.1895424836601,31.6476345840131,31.5960912052117,31.7589576547231,32.75,32.1724709784411,32.1724709784411,31.0810810810811,30.9417040358744,30.9417040358744,26.1904761904762,26.1904761904762,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,Germany,DEU,..,..,..,..,..,..,..,15.9,..,..,..,..,..,..,..,..,..,..,17.675,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,Germany,DEU,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,10.47917,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Proportion of women in ministerial level positions (%),SG.GEN.MNST.ZS,Germany,DEU,40,40,40,..,33.3,33.3,33.3,..,33.3,..,33.3,..,33.3,..,..,46.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,Germany,DEU,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women age 15-49),SG.VAW.AFSX.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced intimate partner violence (% of women age 15-49),SG.VAW.IPVE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Proportion of women who have sought help to stop physical or sexual violence (% of women age 15-49),SG.VAW.HLPV.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.BMP,Germany,DEU,..,..,..,..,5.49255609512329,..,..,..,..,2.38940715789795,..,..,..,..,2.59191393852234,..,..,..,..,2.96580791473389,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rate of out-of-school youth of upper secondary school age, female (%)",UIS.ROFST.3.F.CP,Germany,DEU,..,..,15.61865,13.43102,13.22395,11.86796,11.56201,11.87755,11.11521,5.50247,7.74458,7.50644,6.12688,6.1962,7.11043,8.44873,10.27645,9.92051,8.99959,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rate of out-of-school youth of upper secondary school age, male (%)",UIS.ROFST.3.M.CP,Germany,DEU,..,..,12.2645,9.68305,11.10458,10.90924,10.28895,10.68434,10.08653,6.11521,8.35008,7.91266,5.72142,5.78137,6.29037,6.97082,8.76201,8.74369,7.6885,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Germany,DEU,..,82.958102941429,82.8532800900968,82.9787301403466,82.6684781386952,82.2087767125481,81.7333741244591,81.3513536734218,80.5226038154537,80.3536583762413,79.4011453275698,78.8943979247864,78.1142277402319,77.832662625672,77.2011438942527,75.9592316815634,75.5653382557923,75.2636353595212,74.4112823951746,73.4226226090305,72.3944529997633,71.8155154398608,70.8175157978587,70.2136918072903,69.4138151822299,68.9039319347685,68.2926838557834,67.2781592414785,67.0877182274533,66.2430912619936,62.3070570640036,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Germany,DEU,..,83.9092415467655,83.7700254469263,83.8182350537724,83.5937521492059,83.0575327208584,82.5844401534853,82.1891021642808,81.3214882509165,81.1692178815853,80.3087658822066,79.9516486130846,79.2037436155162,79.1094337319428,78.3775629997371,77.2486731600905,76.3515630772647,76.0899488887777,75.1408110456068,74.4561981688068,73.2973266218471,72.6773571042539,71.5912420601892,71.0095820024997,70.2024587782134,69.5347827291514,68.8373379317076,68.0583311589086,67.7949277979003,66.9820475162537,63.0262607211172,59.78352423979,59.2597833621216,58.4873700529645,58.5740439337876,58.1119243788583,57.3784366955935,57.0392502622605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,Germany,DEU,..,71.9271572286195,72.073343068254,75.9210533332956,77.8343975508671,82.1065951297983,84.4311361515645,83.7072010515413,83.8895318051498,84.6572422746929,81.8266552427205,78.5714280247222,90.4072361871494,87.7971475767191,84.8648666064174,83.521715692487,66.5580178395536,59.0007342801922,65.3707029364114,71.2374545848503,78.5638843445856,78.2961466430034,78.8550325209105,76.6973963492739,82.5047809079142,94.0298455168055,89.2894995101169,100.916232629381,120.366975639657,112.692314393422,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
